FOLIO ,AÑO,MES,FECHA,DIA ,HORA ,TIPO DE ACCIDENTE ,RESOLUCION,ORIGEN REPORTE,TIPO ASENTAMIENTO,NOMBRE ASENTAMIENTO,TIPO VIALIDAD,NOMBRE VIALIDAD ,GEORREFERENCIA
24015,2021,AGOSTO,2021-08-04,MIÉRCOLES,13:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y JUAREZ,"25.753277,-100.297828"
26770,2021,NOVIEMBRE,2021-11-25,JUEVES,16:20:00,CRUCERO,PERITAJES,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B Y PINO SUAREZ,"25.710516,-100.264117"
23716,2021,AGOSTO,2021-08-05,JUEVES,08:06:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,CALLE,SOR JUANA INES DE LA CRUZ Y UNIVERSIDAD,"25.739091,-100.302734"
26241,2021,NOVIEMBRE,2021-11-25,JUEVES,19:01:00,CRUCERO,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,BARRAGAN Y CALLE 5,"25.738605,-100.313843"
23387,2021,AGOSTO,2021-08-05,JUEVES,08:49:00,ALCANCE,FINIQUITADO,C4,RESIDENCIAL,RESIDENCIAL PERIFERICO,AVENIDA,MANUEL L BARRAGAN Y JUAN PABLO II,"25.752522,-100.30872"
27033,2021,NOVIEMBRE,2021-11-25,JUEVES,19:32:00,CRUCERO,FINIQUITADO,C4,COLONIA,BALCONES DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y SAN FRANCISCO,"25.740674,-100.265741"
23494,2021,AGOSTO,2021-08-05,JUEVES,11:11:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE LAS PUENTES,AVENIDA,REPUBLICA MEXICANA Y CRISTINA LARRALDE,"25.747214,-100.282284"
26610,2021,NOVIEMBRE,2021-11-26,VIERNES,03:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,AVENIDA,LOPEZ MATEOS Y FUNDIDORES,"25.733371,-100.247867"
23811,2021,AGOSTO,2021-08-05,JUEVES,14:30:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,SAN NICOLAS Y NOGALAR,"25.722816,-100.293582"
27082,2021,NOVIEMBRE,2021-11-26,VIERNES,10:32:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ANGELES Y CHURUBUSCO,"25.70841,-100.268597"
23097,2021,AGOSTO,2021-08-05,JUEVES,16:44:00,LATERAL/HUIDA,INVESTIGACIONES,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y MANUEL L BARRAGAN,"25.729245,-100.316883"
26791,2021,NOVIEMBRE,2021-11-26,VIERNES,10:47:00,ESTRELLAMIENTO,FINIQUITADO,911,RESIDENCIAL,RESIDENCIAL PERIFERICO,CALLE,ALFONSO MTZ DOMINGUEZ Y LUIS M FARIAS,"25.752157,-100.300435"
23117,2021,AGOSTO,2021-08-05,JUEVES,17:10:00,LATERAL,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,CALLE,ANTIGUO CAMINO A SALINAS VICTORIA Y SENDERO,"25.767527,-100.290941"
26171,2021,NOVIEMBRE,2021-11-26,VIERNES,13:50:00,ALCANCE,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y BERNARDO REYES,"25.755949,-100.296884"
23812,2021,AGOSTO,2021-08-05,JUEVES,17:05:00,ESTRELLAMIENTO,PERITAJES,C4,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,FIDEL VELAZQUEZ  Y  UNIVERSIDAD,"25.731316,-100.307952"
26743,2021,NOVIEMBRE,2021-11-26,VIERNES,13:55:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO GARZA Y EJERSITO CONSTITUCIONALISTA,"25.715258,-100.252539"
23863,2021,AGOSTO,2021-08-05,JUEVES,18:55:00,ALCANCE Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,HACIENDA LAS FUENTES,AVENIDA,MIGUEL ALEMAN Y CASA BLANCA,"25.733186,-100.209479"
25114,2021,NOVIEMBRE,2021-11-26,VIERNES,13:56:00,LATERAL/PROYECCION,FINIQUITADO,RUTINA,COLONIA,JARDINES DE ANAHUAC,AVENIDA,DIEGO DIAZ Y CALLE 4,"25.75077,-100.254897"
23098,2021,AGOSTO,2021-08-05,JUEVES,19:12:00,ALCANCE,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,UNIVERSIDAD Y PALENQUE,"25.766799,-100.292098"
26242,2021,NOVIEMBRE,2021-11-26,VIERNES,15:50:00,LATERAL,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,UNIVERSIDAD Y ZONA NTE,"25.762644,-100.294324"
24176,2021,AGOSTO,2021-08-05,JUEVES,19:35:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VILLAS DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ DE BERLANGA Y SAN JUAN,"25.748573,-100.257289"
26909,2021,NOVIEMBRE,2021-11-26,VIERNES,17:35:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR SUR Y AMAPOLA,"25.72992,-100.302621"
23813,2021,AGOSTO,2021-08-05,JUEVES,21:17:00,LATERAL,PERITAJES,RUTINA,COLONIA,LOMAS DEL ROBLE,AVENIDA,ALMAZAN Y AGUSTIN LARA,"25.737498,-100.320003"
26771,2021,NOVIEMBRE,2021-11-26,VIERNES,18:00:00,ALCANCE/17,PERITAJES,911,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448,-100.214115"
16769,2021,AGOSTO,2021-08-05,JUEVES,21:37:00,DIVERSO 95 DE 28,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y DIEGO DIAZ DE BERLANGA,"25.715636,-100.283725"
27033,2021,NOVIEMBRE,2021-11-26,VIERNES,20:55:00,LATERAL,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y BARRAGAN,"25.729245,-100.316883"
22900,2021,AGOSTO,2021-08-06,VIERNES,11:51:00,LATERAL,PERITAJES,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y FAMOSA,"25.726338,-100.298384"
26988,2021,NOVIEMBRE,2021-11-26,VIERNES,21:53:00,CRUCERO,A.M.P.,911,COLONIA,LOS NARANJOS,CALLE,CIPRES Y HECTOR VICTORIA,"25.746143,-100.250376"
23496,2021,AGOSTO,2021-08-06,VIERNES,13:05:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,LAGRANGE,CALLE,CAMINO AL MEZQUITAL Y ENCINO,"25.733241,-100.253729"
25650,2021,NOVIEMBRE,2021-11-26,VIERNES,23:04:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,CALLE,ANT CAM ALA GRANJE Y SANTA ROSA,"25.740906,-100.239108"
23832,2021,AGOSTO,2021-08-06,VIERNES,15:05:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y  ACAPULCO,"25.72448,-100.214115"
29920,2021,NOVIEMBRE,2021-11-27,SÁBADO,14:15:00,CRUCERO,A.M.P.,911,COLONIA,LAGOS DE CHAPULTEC,CALLE,LUCERO Y ORQUIDIA,"25.726692,-100.271928"
23814,2021,AGOSTO,2021-08-06,VIERNES,15:05:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y MANUEL L BARRAGAN,"25.729245,-100.316883"
27301,2021,NOVIEMBRE,2021-11-27,SÁBADO,14:19:00,ESTRELLAMIENTO,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y GABRIELA MISTRAL,"25.732238,-100.315725"
23932,2021,AGOSTO,2021-08-06,VIERNES,16:01:00,ALCANCE,FINIQUITADO,911,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,UNIVERSIDAD Y MUNICH,"25.724568,-100.307996"
26772,2021,NOVIEMBRE,2021-11-27,SÁBADO,17:19:00,ALCANCE,PERITAJES,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448,-100.214115"
24117,2021,AGOSTO,2021-08-06,VIERNES,16:37:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,SAN BARTOLO,AVENIDA,SANTO DOMINGO Y ARTURO B DE LA GARZA,"25.756003,-100.286029"
23376,2021,NOVIEMBRE,2021-11-27,SÁBADO,23:23:00,ESTRELLAMIENTO,PERITAJES,911,COLONIA,LOMAS DEL ROBLE,AVENIDA,ALMAZAN Y GABILONDO SOLER,"25.737574,-100.320656"
23864,2021,AGOSTO,2021-08-06,VIERNES,16:40:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,CALLE,CAMINO LAGRANGE  Y SANTA ROSA,"25.740906,-100.239108"
26448,2021,NOVIEMBRE,2021-11-28,DOMINGO,01:00:00,CRCUERO CON HUIDA,INVESTIGACIONES,911,COLONIA,VICENTE GUERRERO,AVENIDA,VICENTE GUERRERO Y TEHUANTEPEC,"25.754752,-100.251057"
23833,2021,AGOSTO,2021-08-06,VIERNES,17:42:00,ALCANCE,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,ACAPULCO Y PUERTO GUAYMAS,"25.722666,-100.205648"
23886,2021,NOVIEMBRE,2021-11-28,DOMINGO,09:23:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,PRADOS DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y CALLE 4,"25.73428,-100.270579"
23100,2021,AGOSTO,2021-08-06,VIERNES,18:05:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,UNIVERSIDAD Y NOGALAR,"25.731258,-100.307222"
27302,2021,NOVIEMBRE,2021-11-28,DOMINGO,17:15:00,LATERAL/PROYECCION/17,FINIQUITADO,C4,COLONIA,FRANCISCO VILLA,AVENIDA,CRISTINA LARRALDE Y FELIPE ANGELES,"25.749399,-100.276811"
24151,2021,AGOSTO,2021-08-06,VIERNES,19:22:00,ALCANCE   PROYECCION  MUTIPLE,PERITAJES,C4,COLONIA,CONST DE QUERETARO,AVENIDA,PROLONGACION CHURUBUSCO Y LOS ANGELES,"25.70841,-100.268597"
24567,2021,NOVIEMBRE,2021-11-28,DOMINGO,20:25:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,NOGALAR Y BAGDAD,"25.713184,-100.280372"
23497,2021,AGOSTO,2021-08-07,SÁBADO,06:10:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANTIGUO NOGALAR,AVENIDA,NOGALAR Y PRIVADA SAN FRANCISCO,"25.718616,-100.287575"
26224,2021,NOVIEMBRE,2021-11-29,LUNES,07:09:00,ESTRELLAMIETNO,PERITAJES,RUTINA,COLONIA,LAS MISIONES,AVENIDA,BARRAGAN Y LERDO,"25.759318,-100.306114"
23446,2021,AGOSTO,2021-08-07,SÁBADO,10:20:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GARZA Y LAS FLORES,"25.719409,-100.236062"
26817,2021,NOVIEMBRE,2021-11-29,LUNES,08:50:00,LATERAL,FINIQUITADO,911,COLONIA,PREDIO ALDAPE,AVENIDA,NOGALAR Y VIA MATAMOROS,"25.720007,-100.289647"
23662,2021,AGOSTO,2021-08-07,SÁBADO,11:40:00,LATERAL,PERITAJES,911,COLONIA,BALCONES DE LAS PUENTES,AVENIDA,CORDILLERA DE LOS ANDES Y MONTE EIGER,"25.738759,-100.277101"
26931,2021,NOVIEMBRE,2021-11-29,LUNES,14:11:00,ALCANCE,FINIQUITADO,911,COLONIA,TORRES DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y GAMIA,"25.753761,-100.250217"
23506,2021,AGOSTO,2021-08-07,SÁBADO,12:56:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,FRAY BARTOLOME DE LAS CASAS Y FRAY PEDRO DE GANTE,"25.744061,-100.308529"
26348,2021,NOVIEMBRE,2021-11-29,LUNES,14:53:00,CRUCERO,FINIQUITADO,911,COLONIA,VALLE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y PEDRO TABOADA,"25.748237,-100.257223"
24077,2021,AGOSTO,2021-08-07,SÁBADO,12:51:00,CRUCERO,FINIQUITADO,C4,COLONIA,CONGREGACION MARIANO ESCOBEDO,AVENIDA,SANTO DOMINGO Y LA NORIA,"25.752657,-100.266215"
26418,2021,NOVIEMBRE,2021-11-29,LUNES,16:02:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,BALCONES DE ANAHUAC,AVENIDA,SENDERO Y BALCONES DE ANAHUAC,"25.764461,-100.315522"
24226,2021,AGOSTO,2021-08-07,SÁBADO,14:29:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,SENDERO Y UNIVERSIDAD,"25.767392,-100.292059"
26368,2021,NOVIEMBRE,2021-11-29,LUNES,21:49:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,REP. MEX Y NOGALAR,"25.721794,-100.292232"
22596,2021,AGOSTO,2021-08-07,SÁBADO,14:49:00,LATERAL,FINIQUITADO,C4,COLONIA,HACIENDA DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ DE BERLANAGA Y ENCINOS,"25.750133,-100.255385"
27354,2021,NOVIEMBRE,2021-11-30,MARTES,07:10:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ROBLE NORTE,AVENIDA,UNIVERSIDAD Y BARTOLOME,"25.746297,-100.300455"
23122,2021,AGOSTO,2021-08-07,SÁBADO,16:57:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y MANUEL L BARRAGAN,"25.729245,-100.316883"
26818,2021,NOVIEMBRE,2021-11-30,MARTES,08:05:00,LATERAL /ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y DIEGO DIAZ,"25.715636,-100.283725"
23835,2021,AGOSTO,2021-08-07,SÁBADO,19:53:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448,-100.214115"
27256,2021,NOVIEMBRE,2021-11-30,MARTES,08:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y VIA MATAMOROS,"25.720007,-100.289647"
22785,2021,AGOSTO,2021-08-08,DOMINGO,00:15:00,ESTRELLAMIENTO/28,PERITAJES,RUTINA,COLONIA,AZTECA,CALLE,TIZOC Y BOCHICA,"25.723504,-100.265695"
27227,2021,NOVIEMBRE,2021-11-30,MARTES,08:19:00,ESTRELLAMIETNO,PERITAJES,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,ANGELES Y ANT CAMINO A PODACA,"25.708412,-100.27255"
22188,2021,AGOSTO,2021-08-08,DOMINGO,00:20:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LAS MISIONES,AVENIDA,MANUEL L BARRAGAN Y SENDERO,"25.765865,-100.305457"
27304,2021,NOVIEMBRE,2021-11-30,MARTES,08:34:00,LATERAL,FINIQUITADO,C4,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.730775,-100.309218"
22959,2021,AGOSTO,2021-08-08,DOMINGO,12:28:00,ESTRELLAMIENTO CON VOLCADURA,PERITAJES,911,INFONAVIT,FIDEL VELAZQUEZ,AVENIDA,ROMULO GARZA Y ROBERTO G SADA,"25.7124,-100.2612"
27228,2021,NOVIEMBRE,2021-11-30,MARTES,09:50:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CENTRAL DE CARGA,CALLE,CALLE UNO Y CALLE D,"25.711994,-100.236005"
23836,2021,AGOSTO,2021-08-08,DOMINGO,16:43:00,ATROPELLO,FINIQUITADO,911,INFONAVIT,FIDEL VELAZQUEZ,CALLE,REFORMA  Y DEMOCRACIA,"25.71269,-100.25508"
24696,2021,NOVIEMBRE,2021-11-30,MARTES,10:52:00,LATERAL,FINIQUITADO,C4,COLONIA,ITURBIDE,AVENIDA,JUAREZ Y CATALUÑA,"25.753016,-100.299368"
24053,2021,AGOSTO,2021-08-08,DOMINGO,18:06:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,BALCONES DE ANAHUAC,AVENIDA,SENDERO FRENTE A GHONER,"25.764683,-100.313744"
26819,2021,NOVIEMBRE,2021-11-30,MARTES,16:28:00,LATERAL,FINIQUITADO,C4,COLONIA,PASEO DE LOS ANDES,CALLE,NEPTUNO Y THALIA,"25.73877,-100.257668"
24228,2021,AGOSTO,2021-08-08,DOMINGO,19:35:00,MOVIL DE VEHICULO,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,SENDERO Y  COLOMBIA,"25.767392,-100.292059"
25805,2021,NOVIEMBRE,2021-11-30,MARTES,16:42:00,DIVERSO,PERITAJES,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y PORF DIAZ,"25.754213,-100.297533"
16771,2021,AGOSTO,2021-08-08,DOMINGO,21:35:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MEXICO LINDO,AVENIDA,ZACATECAS Y JORGE GONZALEZ CAMARENA,"25.761062,-100.27044"
25959,2021,NOVIEMBRE,2021-11-30,MARTES,17:06:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,BARRAGAN Y BARTOLOME,"25.746297,-100.300455"
24153,2021,AGOSTO,2021-08-09,LUNES,07:22:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,ROMULO GARZA Y LOS ARBOLES,"25.720888,-100.232264"
26321,2021,NOVIEMBRE,2021-11-30,MARTES,18:08:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,BARRAGAN Y ALMAZAN,"25.737044,-100.314276"
23124,2021,AGOSTO,2021-08-09,LUNES,11:30:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,ITURBIDE,CALLE,PROL. JUAREZ Y  CATALUÑA,"25.753016,-100.299368"
25848,2021,NOVIEMBRE,2021-11-30,MARTES,19:16:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y PALACIO DE JUSTICIA,"25.736825,-100.303821"
23816,2021,AGOSTO,2021-08-09,LUNES,11:10:00,LATERAL,FINIQUITADO,911,RESIDENCIAL,RESIDENCIAL LAS PALMAS,AVENIDA,REPUBLICA MEXICANA Y JUAN PABLO  II,"25.735581,-100.286817"
27488,2021,NOVIEMBRE,2021-11-30,MARTES,19:28:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,MUNICH Y NOGALAR,"25.728658,-100.301883"
24251,2021,AGOSTO,2021-08-09,LUNES,15:10:00,ESTRELLAMIENTO/REVERSA,FINIQUITADO,911,INFONAVIT,INFONAVIT LOS ANGELES,CALLE,HUINALA Y LAS TORRES,"25.727729,-100.22403"
27476,2021,NOVIEMBRE,2021-11-30,MARTES,20:36:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,HACIENDA LAS PUENTES,AVENIDA,REP MEX Y CORDILLERA DE LOS ANDES,"25.741619,-100.28532"
23258,2021,AGOSTO,2021-08-09,LUNES,15:43:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,DIEGO DIAZ DE BERLANGA E ISLAS DEL SUR,"25.720291,-100.280877"
27306,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,08:20:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,PREDIO ALDAPE,AVENIDA,LOS ANGELES Y DIEGO DIAZ,"25.709368,-100.287704"
23340,2021,AGOSTO,2021-08-09,LUNES,16:53:00,LATERAL,FINIQUITADO,C4,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y RAMON TREVIÑO,"25.760483,-100.295105"
27427,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,08:55:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GARZA Y LAS FLORES,"25.719409,-100.236062"
15784,2021,AGOSTO,2021-08-09,LUNES,18:15:00,ALCANCE,PERITAJES,RUTINA,COLONIA,CHAPULTEPEC,AVENIDA,UNIVERSIDAD Y LINARES,"25.744786,-100.300747"
26820,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,11:00:00,ESTRELLAMIETNO,PERITAJES,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y VIA MATAMOROS,"25.720007,-100.289647"
23642,2021,AGOSTO,2021-08-09,LUNES,17:56:00,ALCANCE,FINIQUITADO,911,COLONIA,CASA BELLA,AVENIDA,SENDERO Y UNIVERSIDAD,"25.767392,-100.292059"
26612,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,14:39:00,LATERAL,FINIQUITADO,C4,COLONIA,CONST DE QUERETARO,CALLE,RAMON GOMEZ Y CONDUCTORES,"25.71875,-100.251162"
23238,2021,AGOSTO,2021-08-09,LUNES,19:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y JERONIMO TREVIÑO,"25.761441,-100.294677"
27061,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,14:50:00,ESTRELLAMIETNO,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y JORGE TREVIÑO,"25.73473,-100.304357"
3073,2021,AGOSTO,2021-08-09,LUNES,20:30:00,DERRAME /17,INVESTIGACIONES,RUTINA,COLONIA,GUSTAVO DIAZ ORDAZ,CALLE,FORTIN DE LAS FLORES Y DIAZ ORDAZ,"25.718825,-100.273212"
27551,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,14:52:00,CRUCERO,PERITAJES,RUTINA,COLONIA,POBLADO SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y JUAREZ,"25.75079,-100.254722"
2054,2021,AGOSTO,2021-08-10,MARTES,08:51:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LAGRANGE,AVENIDA,LOPEZ MATEOS Y LAGRANGE,"25.730453,-100.251893"
26420,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,16:01:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CHAPULTEPEC,AVENIDA,UNIV Y FCO I MADERO,"25.746966,-100.299991"
23693,2021,AGOSTO,2021-08-10,MARTES,11:10:00,ALCANCE,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y LEOPOLDO LUGONES,"25.738368,-100.303316"
26341,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,16:23:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y PRIV FAMOSA,"25.726241,-100.29846"
23192,2021,AGOSTO,2021-08-10,MARTES,12:50:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HACIENDA DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ DE BERLANGA Y RAFAEL VALDOVINOS,"25.748345,-100.257315"
27552,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,18:42:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,RINCON DE ORIENTE,AVENIDA,LOPEZ MATEOS Y PRIV LOPEZ MATEOS,"25.727675,-100.255866"
23645,2021,AGOSTO,2021-08-10,MARTES,19:15:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y MANUEL L BARRAGAN,"25.729245,-100.316883"
26963,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,20:22:00,ESTRELLAMIETNO,PERITAJES,RUTINA,COLONIA,COSTAS DEL SOL,AVENIDA,ANT CAM APODACA Y UNO,"25.728838,-100.249197"
22945,2021,AGOSTO,2021-08-10,MARTES,19:40:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,DEPORTIVO LAGRANGE,AVENIDA,LOPEZ MATEOS Y CALLEJON SANTO DOMINGO,"25.727816,-100.256144"
26422,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,21:00:00,ALCANCE,PERITAJES,RUTINA,COLONIA,INDUSTRIAL NOGALAR,CALLE,VIA MATAMOROS Y NOGALAR,"25.720007,-100.289647"
24229,2021,AGOSTO,2021-08-11,MIÉRCOLES,08:45:00,ALCANCE Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,ESTACION RAMON TREVIÑO,AVENIDA,MANUEL L BARRAGAN Y  JUAN PABLO II,"25.752522,-100.30872"
27182,2021,DICIEMBRE,2021-12-01,MIÉRCOLES,23:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HACIENDA LAGRANGE,AVENIDA,LOPEZ MATEOS FTE UDO CALLEJON SIN N,"25.727818,-100.25614"
23319,2021,AGOSTO,2021-08-11,MIÉRCOLES,09:05:00,ALCANCE,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,ARTURO B DE LA GARZA Y SENDERO,"25.767633,-100.28985"
27153,2021,DICIEMBRE,2021-12-02,JUEVES,03:17:00,ESTRELLAMIETNO,FINIQUITADO,RUTINA,INFONAVIT,INFONAVIT LOS ANGELES,AVENIDA,LOS PINOS  Y VIENA,"25.730043,-100.227875"
23320,2021,AGOSTO,2021-08-11,MIÉRCOLES,11:55:00,LATERAL,FINIQUITADO,,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y UNIVERSIDAD,"25.731316,-100.307952"
22921,2021,DICIEMBRE,2021-12-02,JUEVES,07:30:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y ZONA NTE,"25.762644,-100.294324"
22697,2021,AGOSTO,2021-08-11,MIÉRCOLES,12:33:00,ALCANCE,FINIQUITADO,911,COLONIA,RINCON DE LAS PUENTES,AVENIDA,REPUBLICA MEXICANA Y CRISTINA LARRALDE,"25.747214,-100.282284"
26839,2021,DICIEMBRE,2021-12-02,JUEVES,07:32:00,LATERAL/PROYECCION,PERITAJES,C4,COLONIA,BALCONES DE ANAHUAC,AVENIDA,SENDERO Y BARRAGAN,"25.765865,-100.305457"
23694,2021,AGOSTO,2021-08-11,MIÉRCOLES,13:35:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y FRAY LUIS DE LEON,"25.730775,-100.309218"
24570,2021,DICIEMBRE,2021-12-02,JUEVES,07:57:00,ALCANCE/PROYECCION,PERITAJES,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO G Y ROBERTO G SADA,"25.7124,-100.2612"
